movieId,title,genres
43930,Just My Luck (2006),Comedy|Romance
43932,Pulse (2006),Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
43936,16 Blocks (2006),Crime|Thriller
44004,Failure to Launch (2006),Comedy|Romance
44020,Ultimate Avengers (2006),Action|Animation|Children|Sci-Fi
44189,Ask the Dust (2006),Drama|Romance
44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX
44193,She's the Man (2006),Comedy|Romance
44197,Find Me Guilty (2006),Comedy|Crime|Drama
44199,Inside Man (2006),Crime|Drama|Thriller
44204,Tsotsi (2005),Crime|Drama
44225,Aquamarine (2006),Children|Comedy|Fantasy
44238,Leprechaun 2 (1994),Comedy|Fantasy|Horror
44243,Leprechaun 4: In Space (1997),Comedy|Fantasy|Horror|Sci-Fi
44613,Take the Lead (2006),Drama
44657,Mouchette (1967),Drama
44665,Lucky Number Slevin (2006),Crime|Drama|Mystery
44709,Akeelah and the Bee (2006),Drama
44731,Stay Alive (2006),Horror|Sci-Fi|Thriller
44759,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller
44777,Evil Aliens (2005),Comedy|Horror|Sci-Fi
44828,Slither (2006),Comedy|Horror|Sci-Fi
44849,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller
44864,Friends with Money (2006),Comedy|Drama|Romance
44929,Candy (2006),Drama|Romance
44943,9/11 (2002),Documentary
44972,Scary Movie 4 (2006),Comedy|Horror
44974,Hard Candy (2005),Drama|Thriller
45081,Silent Hill (2006),Fantasy|Horror|Thriller
45106,American Dreamz (2006),Comedy|Drama
45175,Kinky Boots (2005),Comedy|Drama
45186,Mission: Impossible III (2006),Action|Adventure|Thriller
45208,RV (2006),Adventure|Children|Comedy
45210,United 93 (2006),Crime|Drama
45221,Stick It (2006),Comedy
45382,Down in the Valley (2005),Drama|Romance
45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy
45440,Art School Confidential (2006),Comedy|Drama
45442,Poseidon (2006),Action|Adventure|Thriller|IMAX
45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
45503,Peaceful Warrior (2006),Drama
45517,Cars (2006),Animation|Children|Comedy
45658,On a Clear Day (2005),Drama
45666,Nacho Libre (2006),Comedy
45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
45726,"You, Me and Dupree (2006)",Comedy
45728,Clerks II (2006),Comedy
45730,Lady in the Water (2006),Drama|Fantasy|Mystery
45732,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance
45880,Marie Antoinette (2006),Drama|Romance
45969,Career Opportunities (1991),Comedy|Romance
46062,High School Musical (2006),Children|Comedy|Drama|Musical|Romance
46337,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy
46530,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX
46572,Edmond (2005),Drama|Thriller
46578,Little Miss Sunshine (2006),Adventure|Comedy|Drama
46723,Babel (2006),Drama|Thriller
46772,Strangers with Candy (2005),Comedy
46865,Little Man (2006),Comedy
46948,Monster House (2006),Animation|Children|Fantasy|Mystery
46965,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller
46967,Scoop (2006),Comedy|Fantasy|Mystery
46970,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy
46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance
47044,Miami Vice (2006),Action|Crime|Drama|Thriller
47122,John Tucker Must Die (2006),Comedy|Romance
47200,Crank (2006),Action|Thriller
47254,Chaos (2005),Action|Crime|Drama|Thriller
47382,Step Up (2006),Drama|Romance
47384,Zoom (2006),Adventure|Comedy|Drama|Fantasy
47404,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi
47423,Half Nelson (2006),Drama
47465,Tideland (2005),Drama|Fantasy|Thriller
47516,Material Girls (2006),Children|Comedy|Drama
47518,Accepted (2006),Comedy
47566,Born to Kill (1947),Crime|Drama|Film-Noir
47629,The Queen (2006),Drama
47640,Beerfest (2006),Comedy
47644,Invincible (2006),Drama
47646,Idlewild (2006),Crime|Drama|Musical
47725,Angel-A (2005),Comedy|Drama|Fantasy|Romance
47937,Severance (2006),Comedy|Horror|Thriller
47950,Hollywoodland (2006),Crime|Drama|Mystery|Thriller
47978,SherryBaby (2006),Drama
47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller
48161,Gridiron Gang (2006),Drama
48304,Apocalypto (2006),Adventure|Drama|Thriller
48319,Flyboys (2006),Action|Adventure|Drama|War
48326,All the King's Men (2006),Drama
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
48414,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX
48416,School for Scoundrels (2006),Comedy|Crime
48520,Employee of the Month (2006),Comedy
48560,Running With Scissors (2006),Comedy|Drama
48593,Man of the Year (2006),Comedy|Thriller
48598,Infamous (2006),Drama
48696,Little Children (2006),Drama|Romance
48698,Deliver Us from Evil (2006),Documentary
48744,Shortbus (2006),Comedy|Drama|Romance
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
48783,Flags of Our Fathers (2006),Drama|War
48877,Saw III (2006),Crime|Horror|Thriller
48879,Catch a Fire (2006),Drama|Thriller
48883,Death of a President (2006),Crime|Drama|Mystery|Thriller
48982,Flushed Away (2006),Animation|Comedy
48997,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller
49110,Mom and Dad Save the World (1992),Comedy|Sci-Fi
49220,For Your Consideration (2006),Comedy
49272,Casino Royale (2006),Action|Adventure|Thriller
49274,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX
49276,Let's Go to Prison (2006),Comedy
49280,Bobby (2006),Drama
49284,10 Items or Less (2006),Comedy|Drama|Romance
49347,Fast Food Nation (2006),Drama
49389,The Great Train Robbery (1903),Crime|Western
49396,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
49647,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy
49649,Eragon (2006),Action|Adventure|Fantasy
49651,Rocky Balboa (2006),Action|Drama
49735,Another Gay Movie (2006),Comedy
49793,We Are Marshall (2006),Drama
49824,Dreamgirls (2006),Drama|Musical
49910,Freedom Writers (2007),Drama
49932,Inland Empire (2006),Drama|Mystery|Thriller
49961,Notes on a Scandal (2006),Drama
50003,DOA: Dead or Alive (2006),Action|Adventure
50068,Letters from Iwo Jima (2006),Drama|War
50147,Black Christmas (2006),Action|Horror|Thriller
50158,Stomp the Yard (2007),Drama|Musical
50160,Miss Potter (2006),Drama
50274,Venus (2006),Drama|Romance
50440,Primeval (2007),Horror|Thriller
50601,Bridge to Terabithia (2007),Adventure|Children|Fantasy
50610,Beer League (2006),Comedy
50613,Dead Meat (2004),Horror
50685,Waitress (2007),Comedy|Drama|Romance
50792,Catch and Release (2006),Comedy|Drama|Romance
50794,Smokin' Aces (2006),Action|Crime|Drama|Thriller
50796,Blood and Chocolate (2007),Drama|Fantasy|Horror|Romance
50798,Epic Movie (2007),Adventure|Comedy
50802,Because I Said So (2007),Comedy|Drama|Romance
50804,Hannibal Rising (2007),Drama|Horror|Thriller
50806,Norbit (2007),Comedy|Romance
50851,Cocaine Cowboys (2006),Documentary
50872,Ratatouille (2007),Animation|Children|Drama
50954,It's a Boy Girl Thing (2006),Comedy|Romance
51024,The Odyssey (1997),Adventure|Drama|Fantasy
51037,Unknown (2006),Drama|Mystery|Thriller
51077,Ghost Rider (2007),Action|Fantasy|Thriller
51080,Breach (2007),Drama|Thriller
51084,Music and Lyrics (2007),Comedy|Romance
51088,Reno 911!: Miami (2007),Comedy
51091,Black Snake Moan (2006),Drama
51174,Factory Girl (2006),Drama
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
51357,Citizen X (1995),Crime|Drama|Thriller
51412,Next (2007),Action|Sci-Fi|Thriller
51471,Amazing Grace (2006),Drama|Romance
51498,2001 Maniacs (2005),Comedy|Horror
51540,Zodiac (2007),Crime|Drama|Thriller
51562,Babylon 5: The Gathering (1993),Sci-Fi
51573,Meshes of the Afternoon (1943),Fantasy
51575,Wild Hogs (2007),Adventure|Comedy
51834,Becoming Jane (2007),Drama|Romance
51903,I Think I Love My Wife (2007),Comedy|Drama|Romance
51925,Premonition (2007),Drama|Fantasy|Mystery|Thriller
51927,Dead Silence (2007),Horror|Mystery|Thriller
51931,Reign Over Me (2007),Drama
51933,Pride (2007),Drama
51935,Shooter (2007),Action|Drama|Thriller
52245,Blades of Glory (2007),Comedy|Romance
52279,Are We Done Yet? (2007),Comedy
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi
52299,American Hardcore (2006),Documentary
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical
52458,Disturbia (2007),Drama|Thriller
52604,Fracture (2007),Crime|Drama|Mystery|Thriller
52644,Vacancy (2007),Horror|Thriller
52668,In the Land of Women (2007),Comedy|Drama|Romance
52694,Mr. Bean's Holiday (2007),Comedy
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
52730,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy
52831,Maniac Cop (1988),Action|Crime|Horror|Thriller
52952,This Is England (2006),Drama
52973,Knocked Up (2007),Comedy|Drama|Romance
52975,Hairspray (2007),Comedy|Drama|Musical
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy
53123,Once (2006),Drama|Musical|Romance
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy
53129,Mr. Brooks (2007),Crime|Drama|Thriller
53143,Fay Grim (2006),Action|Thriller
53318,Cashback (2006),Comedy|Drama|Romance
53322,Ocean's Thirteen (2007),Crime|Thriller
53447,Paranoid Park (2007),Crime|Drama
53460,Surf's Up (2007),Animation|Children|Comedy
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi
53466,Nancy Drew (2007),Adventure|Crime|Thriller
53468,Fido (2006),Comedy|Horror|Thriller
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
53550,Rescue Dawn (2006),Action|Adventure|Drama|War
53808,Bring It On: All or Nothing (2006),Comedy
53894,Sicko (2007),Documentary|Drama
53953,1408 (2007),Drama|Horror|Thriller
53956,Death at a Funeral (2007),Comedy
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller
53974,License to Wed (2007),Comedy|Romance
53993,Evan Almighty (2007),Comedy|Fantasy
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance
54116,First Snow (2006),Drama|Thriller
54121,Broken Arrow (1950),Drama|Romance|Western
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance
54256,Hot Rod (2007),Comedy
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance
54274,I Know Who Killed Me (2007),Crime|Drama|Thriller
54276,No Reservations (2007),Comedy|Drama|Romance
54281,Charlie Bartlett (2007),Comedy|Drama
54503,Superbad (2007),Comedy
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller
54732,Balls of Fury (2007),Comedy
54734,Sydney White (2007),Comedy
54745,Rocket Science (2007),Comedy|Drama
54785,Halloween (2007),Horror
54787,Death Sentence (2007),Drama|Thriller
54796,2 Days in Paris (2007),Comedy|Drama|Romance
54908,Taxi 4 (2007),Action|Comedy
54910,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller
54995,Planet Terror (2007),Action|Horror|Sci-Fi
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western
54999,Shoot 'Em Up (2007),Action|Comedy|Crime
55052,Atonement (2007),Drama|Romance|War
55094,In the Valley of Elah (2007),Drama|Mystery
55110,December Boys (2007),Drama
55112,Shanghai Kiss (2007),Comedy|Drama|Romance
55118,Eastern Promises (2007),Crime|Drama|Thriller
55190,Love and Other Disasters (2006),Comedy|Romance
55205,Interview (2007),Drama
55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller
55241,Mr. Woodcock (2007),Comedy
55245,Good Luck Chuck (2007),Comedy|Romance
55247,Into the Wild (2007),Action|Adventure|Drama
55267,Dan in Real Life (2007),Comedy|Drama|Romance
55272,We Own the Night (2007),Crime|Drama
55274,Elizabeth: The Golden Age (2007),Drama
55276,Michael Clayton (2007),Drama|Thriller
55278,Sleuth (2007),Drama|Mystery|Thriller
55280,Lars and the Real Girl (2007),Comedy|Drama
55282,30 Days of Night (2007),Horror|Thriller
55290,Gone Baby Gone (2007),Crime|Drama|Mystery
55294,Weirdsville (2007),Comedy|Crime|Drama
55391,10th & Wolf (2006),Crime|Drama|Thriller
55442,Persepolis (2007),Animation|Drama
55444,Control (2007),Drama
55451,The Jane Austen Book Club (2007),Comedy|Drama|Romance
55553,Black Sheep (2006),Comedy|Horror
55577,Saw IV (2007),Crime|Horror|Thriller
55729,King of California (2007),Comedy
55765,American Gangster (2007),Crime|Drama|Thriller
55768,Bee Movie (2007),Animation|Comedy
55805,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller
55820,No Country for Old Men (2007),Crime|Drama
55830,Be Kind Rewind (2008),Comedy
55844,Itty Bitty Titty Committee (2007),Comedy|Drama|Romance
55872,August Rush (2007),Drama|Musical
55946,Lions For Lambs (2007),Drama|Thriller|War
55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX
56003,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller
56022,Harrison Bergeron (1995),Drama|Sci-Fi
56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
56156,Hitman (2007),Action|Crime|Thriller
56169,Awake (2007),Drama|Thriller
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
56176,Alvin and the Chipmunks (2007),Children|Comedy
56251,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi
56274,Margot at the Wedding (2007),Drama
56286,I'm Not There (2007),Drama
56336,Wrong Turn 2: Dead End (2007),Action|Horror|Thriller
56367,Juno (2007),Comedy|Drama|Romance
56389,My Blueberry Nights (2007),Drama|Romance
56715,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
56775,National Treasure: Book of Secrets (2007),Action|Adventure
56782,There Will Be Blood (2007),Drama|Western
56788,Charlie Wilson's War (2007),Comedy|Drama|War
56805,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical
56949,27 Dresses (2008),Comedy|Romance
57326,In the Name of the King: A Dungeon Siege Tale (2008),Action|Adventure|Fantasy
57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller
57522,First Sunday (2008),Comedy|Crime
57526,Untraceable (2008),Crime|Thriller
57532,Meet the Spartans (2008),Comedy
57536,Strange Wilderness (2008),Comedy
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller
57910,Teeth (2007),Comedy|Horror
57951,Fool's Gold (2008),Action|Adventure|Comedy|Romance
58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller
58047,"Definitely, Maybe (2008)",Comedy|Drama|Romance
58103,Vantage Point (2008),Action|Drama|Thriller
58156,Semi-Pro (2008),Comedy
58287,Descent (2007),Drama|Thriller
58291,College Road Trip (2008),Comedy
58293,"10,000 BC (2008)",Adventure|Romance|Thriller
58297,Doomsday (2008),Action|Drama|Sci-Fi|Thriller
58299,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy
58301,Funny Games U.S. (2007),Drama|Thriller
58306,Mongol (2007),Drama|War
58332,Diary of the Dead (2007),Horror|Sci-Fi
58627,Never Back Down (2008),Action
58655,Drillbit Taylor (2008),Comedy
58783,Youth Without Youth (2007),Drama|Romance|Sci-Fi
58803,21 (2008),Crime|Drama|Romance|Thriller
58806,Smart People (2008),Comedy|Drama|Romance
58839,Leatherheads (2008),Comedy|Drama|Romance
58870,Zebraman (2004),Comedy
58876,Stop-Loss (2008),Drama|War
58972,Nim's Island (2008),Adventure|Comedy|Fantasy
58998,Forgetting Sarah Marshall (2008),Comedy|Romance
59016,Street Kings (2008),Crime|Drama|Thriller
59022,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy
59026,99 francs (2007),Comedy
59037,Speed Racer (2008),Action|Children|Sci-Fi|IMAX
59118,Happy-Go-Lucky (2008),Comedy|Drama
59129,Outpost (2008),Action|Horror
59220,Outsourced (2006),Comedy|Romance
59258,Baby Mama (2008),Comedy
59306,Prom Night (2008),Horror|Mystery|Thriller
59315,Iron Man (2008),Action|Adventure|Sci-Fi
59333,Made of Honor (2008),Comedy|Romance
59336,Redbelt (2008),Action|Drama
59421,What Happens in Vegas... (2008),Comedy|Romance
59549,Shelter (2007),Drama|Romance
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi
59667,Nina's Heavenly Delights (2006),Comedy
59731,"Bigger, Stronger, Faster* (2008)",Documentary
59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
59810,Recount (2008),Drama
59814,Ex Drummer (2007),Comedy|Crime|Drama|Horror
59900,You Don't Mess with the Zohan (2008),Comedy
59915,Stuck (2007),Horror|Thriller
59985,Chaos Theory (2007),Comedy|Drama|Romance
60030,Spiral (2007),Drama|Horror|Thriller
60072,Wanted (2008),Action|Thriller
60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy
60126,Get Smart (2008),Action|Comedy
60141,St. Trinian's (2007),Children|Comedy
60161,Futurama: The Beast with a Billion Backs (2008),Action|Animation|Comedy|Romance|Sci-Fi
60389,Battle for Haditha (2007),War
60397,Mamma Mia! (2008),Comedy|Musical|Romance
60471,Rogue (2007),Action|Adventure|Horror|Sci-Fi|Thriller
60487,"It's the Great Pumpkin, Charlie Brown (1966)",Animation|Children|Comedy
60514,Journey to the Center of the Earth (2008),Action|Adventure|Sci-Fi
60516,Meet Dave (2008),Adventure|Children|Comedy|Romance|Sci-Fi
60538,Shrooms (2007),Horror|Thriller
60647,Transsiberian (2008),Crime|Drama|Thriller
60674,Stargate: Continuum (2008),Sci-Fi
60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
60737,Watching the Detectives (2007),Comedy|Romance
60753,Felon (2008),Crime|Drama
60756,Step Brothers (2008),Comedy
60943,Frozen River (2008),Drama
60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance
61024,Pineapple Express (2008),Action|Comedy|Crime
61123,High School Musical 2 (2007),Comedy|Drama|Musical|Romance
61132,Tropic Thunder (2008),Action|Adventure|Comedy|War
61160,Star Wars: The Clone Wars (2008),Action|Adventure|Animation|Sci-Fi
61167,Henry Poole is Here (2008),Drama|Mystery
61246,Hamlet 2 (2008),Comedy
61262,Mirrors (2008),Horror|Mystery|Thriller
61319,Somers Town (2008),Drama
61323,Burn After Reading (2008),Comedy|Crime|Drama
61348,Disaster Movie (2008),Comedy
61350,Babylon A.D. (2008),Action|Adventure|Sci-Fi|Thriller
61352,Traitor (2008),Crime|Drama|Thriller
61465,Bangkok Dangerous (2008),Action|Crime|Thriller
61692,Altered (2006),Horror|Sci-Fi|Thriller
61697,Righteous Kill (2008),Crime|Mystery|Thriller
61705,Lakeview Terrace (2008),Drama|Thriller
61729,Ghost Town (2008),Comedy|Fantasy|Romance
61986,Appaloosa (2008),Western
62081,Eagle Eye (2008),Action|Crime|Thriller|IMAX
62113,How to Lose Friends & Alienate People (2008),Comedy
62155,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance
62344,Rachel Getting Married (2008),Drama|Romance
62374,Body of Lies (2008),Action|Drama|Thriller
62376,City of Ember (2008),Adventure|Children|Sci-Fi
62394,Max Payne (2008),Action|Crime|Drama|Thriller
62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance
62437,W. (2008),Drama
62439,My Best Friend's Girl (2008),Comedy|Romance
62511,"Synecdoche, New York (2008)",Comedy|Drama
62718,"Angus, Thongs and Perfect Snogging (2008)",Comedy|Romance
62792,Pride and Glory (2008),Crime|Drama
62849,RocknRolla (2008),Action|Crime
62956,Futurama: Bender's Game (2008),Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi
62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX
63033,Blindness (2008),Drama|Mystery|Romance|Thriller
63062,Changeling (2008),Crime|Drama|Mystery
63082,Slumdog Millionaire (2008),Crime|Drama|Romance
63113,Quantum of Solace (2008),Action|Adventure|Thriller
63131,Role Models (2008),Comedy
63179,Tokyo! (2008),Drama
63222,JCVD (2008),Action|Drama|Thriller
63312,Krabat (2008),Drama|Fantasy
63393,Camp Rock (2008),Comedy|Musical|Romance
63436,Saw V (2008),Crime|Horror|Thriller
63479,Sex Drive (2008),Comedy
63515,The Island (2006),Drama|Mystery
63540,Beverly Hills Chihuahua (2008),Adventure|Children|Comedy
63826,Splinter (2008),Action|Horror|Thriller
63853,Australia (2008),Adventure|Drama|War|Western
63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy
63876,Milk (2008),Drama
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller
64030,Transporter 3 (2008),Action|Adventure|Crime|Thriller
64032,Four Christmases (2008),Comedy
64114,Fireproof (2008),Drama|Romance
64116,Igor (2008),Animation|Comedy
64197,Hunger (2008),Drama
64249,Shrek the Halls (2007),Adventure|Animation|Comedy|Fantasy
64575,Doubt (2008),Drama|Mystery
64614,Gran Torino (2008),Crime|Drama
64620,Frost/Nixon (2008),Drama
64716,Seven Pounds (2008),Drama
64969,Yes Man (2008),Comedy
64983,Valkyrie (2008),Drama|Thriller|War
64997,War of the Worlds (2005),Action|Sci-Fi
65088,Bedtime Stories (2008),Adventure|Children|Comedy
65126,Choke (2008),Comedy|Drama
65130,Revolutionary Road (2008),Drama|Romance
65135,Blackadder's Christmas Carol (1988),Comedy
65188,Dear Zachary: A Letter to a Son About His Father (2008),Documentary
65193,Wild Child (2008),Drama|Romance
65216,Defiance (2008),Drama|Thriller|War
65514,Ip Man (2008),Action|Drama|War
65585,Bride Wars (2009),Comedy|Romance
65631,Battle in Seattle (2007),Action|Drama
65682,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller
65685,Inkheart (2008),Adventure|Fantasy
65738,Revenge of the Nerds III: The Next Generation (1992),Comedy
65740,Revenge of the Nerds IV: Nerds in Love (1994),Comedy|Romance
65802,Paul Blart: Mall Cop (2009),Action|Comedy|Crime
65982,Outlander (2008),Action|Adventure|Sci-Fi
66090,Eden Lake (2008),Horror|Thriller
66097,Coraline (2009),Animation|Fantasy|Thriller
66171,Push (2009),Sci-Fi|Thriller
66203,He's Just Not That Into You (2009),Comedy|Drama|Romance
66240,Dead Like Me: Life After Death (2009),Comedy|Fantasy
66427,My Name Is Bruce (2007),Comedy|Horror
66509,Funny People (2009),Comedy|Drama
66511,Berlin Calling (2008),Comedy|Drama
66544,Nuremberg (2000),Drama|War
66665,Away We Go (2009),Comedy|Drama|Romance
66783,Friday the 13th (2009),Horror
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi
67087,"I Love You, Man (2009)",Comedy
67168,Dance of the Dead (2008),Adventure|Comedy|Horror
67193,Duplicity (2009),Crime|Romance|Thriller
67197,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller
67267,Sunshine Cleaning (2008),Comedy|Drama
67408,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX
67534,Big Stan (2007),Comedy
67618,Strictly Sexual (2008),Comedy|Drama|Romance
67665,Anvil! The Story of Anvil (2008),Documentary|Musical
67695,Observe and Report (2009),Action|Comedy
67734,Adventureland (2009),Comedy|Drama
67788,Confessions of a Shopaholic (2009),Comedy|Romance
67888,Man on the Flying Trapeze (1935),Comedy
67997,In the Loop (2009),Comedy
68135,17 Again (2009),Comedy|Drama
68157,Inglourious Basterds (2009),Action|Drama|War
68159,State of Play (2009),Crime|Drama|Thriller
68205,Crank: High Voltage (2009),Action|Comedy|Crime
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
68347,Sin Nombre (2009),Crime|Drama|Thriller
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
68522,Earth (2007),Documentary
68552,Crossing Over (2009),Drama
68597,Scorpio (1973),Action|Drama|Thriller
68659,Fanboys (2009),Adventure|Comedy|Drama
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX
68835,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance
68954,Up (2009),Adventure|Animation|Children|Drama
69069,Fired Up (2009),Comedy
69131,Killshot (2008),Action|Crime|Drama|Thriller
69134,Antichrist (2009),Drama|Fantasy
69211,Boy Eats Girl (2005),Comedy|Horror
69227,Ernest Rides Again (1993),Children|Comedy
69251,Special (2006),Drama|Fantasy
69278,Land of the Lost (2009),Action|Adventure|Comedy|Sci-Fi
69304,Imagine That (2009),Comedy|Drama|Fantasy
69436,Year One (2009),Adventure|Comedy
69469,Garfield's Pet Force (2009),Animation
69495,Breakfast with Scot (2007),Drama|Romance
69524,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX
69604,Whatever Works (2009),Comedy|Romance
69640,Public Enemies (2009),Crime|Drama|Thriller
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance
69654,Prison Break: The Final Break (2009),Action|Drama|Thriller
69712,My Sister's Keeper (2009),Drama
69720,Hood of Horror (2006),Comedy|Drama|Horror
69757,(500) Days of Summer (2009),Comedy|Drama|Romance
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX
69860,Eichmann (2007),Drama|War
69904,Open Water 2: Adrift (2006),Drama|Thriller
69988,Humpday (2009),Comedy
70015,Polytechnique (2009),Crime|Drama
70159,Orphan (2009),Drama|Horror|Mystery|Thriller
70286,District 9 (2009),Mystery|Sci-Fi|Thriller
70293,Julie & Julia (2009),Comedy|Drama|Romance
70301,Obsessed (2009),Crime|Drama|Thriller
70305,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller
70334,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance
70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller
70361,12 Rounds (2009),Action|Thriller
70451,Max Manus (2008),Action|Drama|War
70492,Winds of the Wasteland (1936),Western
70641,Miss March (2009),Comedy
70687,Paper Heart (2009),Comedy|Documentary|Drama|Romance
70697,G-Force (2009),Action|Adventure|Children|Fantasy
70703,Christopher Columbus: The Discovery (1992),Adventure
70708,Tetro (2009),Drama|Mystery
70862,It Might Get Loud (2008),Documentary
70946,Troll 2 (1990),Fantasy|Horror
70984,Taking Woodstock (2009),Comedy
70990,If These Walls Could Talk (1996),Drama
71057,9 (2009),Adventure|Animation|Sci-Fi
71106,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi
71129,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi
